10	2.619400e-03	3.933800e-03	9.740000e-05
20	1.055000e-02	1.021800e-03	1.321000e-04
40	8.380180e-02	4.367800e-03	4.844000e-04
80	6.628473e-01	1.982630e-02	2.529400e-03
160	5.262983e+00	1.055528e-01	1.760460e-02
240	1.831457e+01	2.867841e-01	5.976270e-02
320	4.610720e+01	5.817408e-01	1.381975e-01
