4	6.400000e+01	9.041241e-13
5	9.200000e+01	8.582698e-13
6	1.240000e+02	9.210684e-13
7	1.610000e+02	8.697538e-13
8	2.010000e+02	9.939376e-13
9	2.470000e+02	9.090695e-13
10	2.960000e+02	9.489492e-13
11	3.490000e+02	9.900247e-13
12	4.070000e+02	9.694335e-13
13	4.690000e+02	9.593192e-13
14	5.340000e+02	9.975374e-13
15	6.040000e+02	9.894339e-13
16	6.780000e+02	9.827634e-13
17	7.560000e+02	9.764134e-13
18	8.370000e+02	9.965764e-13
19	9.230000e+02	9.859937e-13
20	1.012000e+03	9.968887e-13
21	1.106000e+03	9.826271e-13
22	1.203000e+03	9.861693e-13
23	1.304000e+03	9.858102e-13
24	1.408000e+03	9.979026e-13
25	1.517000e+03	9.902618e-13
26	1.629000e+03	9.936976e-13
27	1.745000e+03	9.932290e-13
28	1.865000e+03	9.894946e-13
29	1.988000e+03	9.936873e-13
30	2.115000e+03	9.940479e-13
31	2.246000e+03	9.910773e-13
32	2.380000e+03	9.941725e-13
33	2.518000e+03	9.937769e-13
34	2.659000e+03	9.983216e-13
35	2.804000e+03	9.992373e-13
36	2.953000e+03	9.970576e-13
37	3.105000e+03	9.989277e-13
38	3.261000e+03	9.977689e-13
39	3.421000e+03	9.938961e-13
40	3.583000e+03	9.992408e-13
41	3.750000e+03	9.958540e-13
42	3.920000e+03	9.954658e-13
43	4.093000e+03	9.975651e-13
44	4.270000e+03	9.969294e-13
45	4.450000e+03	9.985000e-13
46	4.634000e+03	9.975277e-13
47	4.821000e+03	9.986663e-13
48	5.012000e+03	9.972737e-13
49	5.206000e+03	9.976362e-13
50	5.403000e+03	9.995714e-13
51	5.604000e+03	9.992251e-13
52	5.809000e+03	9.966721e-13
53	6.016000e+03	9.990434e-13
54	6.227000e+03	9.991791e-13
55	6.442000e+03	9.973428e-13
56	6.659000e+03	9.997650e-13
57	6.881000e+03	9.971894e-13
58	7.105000e+03	9.984848e-13
59	7.333000e+03	9.979790e-13
60	7.564000e+03	9.981915e-13
61	7.798000e+03	9.993152e-13
62	8.036000e+03	9.986451e-13
63	8.277000e+03	9.986743e-13
64	8.521000e+03	9.994165e-13
65	8.769000e+03	9.984081e-13
66	9.020000e+03	9.981768e-13
67	9.274000e+03	9.984373e-13
68	9.531000e+03	9.992243e-13
69	9.792000e+03	9.984772e-13
70	1.005600e+04	9.982604e-13
71	1.032300e+04	9.984695e-13
72	1.059300e+04	9.991028e-13
73	1.086700e+04	9.983236e-13
74	1.114300e+04	9.996717e-13
75	1.142300e+04	9.996343e-13
76	1.170600e+04	9.999343e-13
77	1.199300e+04	9.988958e-13
78	1.228200e+04	9.997498e-13
79	1.257500e+04	9.993623e-13
80	1.287100e+04	9.992563e-13
81	1.317000e+04	9.993423e-13
82	1.347200e+04	9.996920e-13
83	1.377800e+04	9.987995e-13
84	1.408600e+04	9.996169e-13
85	1.439800e+04	9.991933e-13
86	1.471300e+04	9.989258e-13
87	1.503100e+04	9.989104e-13
88	1.535200e+04	9.990598e-13
89	1.567600e+04	9.993067e-13
90	1.600300e+04	9.997383e-13
91	1.633400e+04	9.990286e-13
92	1.666700e+04	9.996327e-13
93	1.700400e+04	9.992932e-13
94	1.734400e+04	9.989424e-13
95	1.768600e+04	9.998393e-13
96	1.803200e+04	9.997225e-13
