1	1.000000e+00
3	4.082477e-01
4	2.332280e-01
5	1.610457e-01
6	1.247994e-01
7	1.030964e-01
8	8.839176e-02
9	7.756947e-02
10	6.912434e-02
11	6.224038e-02
12	5.643991e-02
13	5.142822e-02
14	4.701624e-02
15	4.307851e-02
16	3.952903e-02
17	3.630685e-02
18	3.336718e-02
19	3.067589e-02
20	2.820603e-02
21	2.593561e-02
22	2.384626e-02
23	2.192233e-02
24	2.015029e-02
25	1.851826e-02
26	1.701568e-02
27	1.563305e-02
28	1.436171e-02
29	1.319372e-02
30	1.212172e-02
31	1.113888e-02
32	1.023879e-02
33	9.415482e-03
34	8.663328e-03
35	7.977059e-03
36	7.351728e-03
37	6.782692e-03
38	6.265595e-03
39	5.796350e-03
40	5.371125e-03
41	4.986328e-03
42	4.638589e-03
43	4.324749e-03
44	4.041846e-03
45	3.787104e-03
46	3.557921e-03
47	3.351866e-03
48	3.166667e-03
49	3.000211e-03
50	2.850534e-03
51	2.715825e-03
52	2.594418e-03
53	2.484787e-03
54	2.385548e-03
55	2.295449e-03
56	2.213366e-03
57	2.138296e-03
58	2.069348e-03
59	2.005739e-03
60	1.946780e-03
61	1.891870e-03
62	1.840487e-03
63	1.792181e-03
64	1.746562e-03
65	1.703297e-03
66	1.662101e-03
67	1.622728e-03
68	1.584973e-03
69	1.548657e-03
70	1.513632e-03
71	1.479769e-03
72	1.446962e-03
73	1.415119e-03
74	1.384163e-03
75	1.354027e-03
76	1.324657e-03
77	1.296004e-03
78	1.268029e-03
79	1.240696e-03
80	1.213976e-03
81	1.187844e-03
82	1.162276e-03
83	1.137253e-03
84	1.112758e-03
85	1.088775e-03
86	1.065291e-03
87	1.042292e-03
88	1.019769e-03
89	9.977091e-04
90	9.761035e-04
91	9.549428e-04
92	9.342180e-04
93	9.139209e-04
94	8.940432e-04
95	8.745773e-04
96	8.555155e-04
97	8.368504e-04
98	8.185748e-04
99	8.006816e-04
100	7.831637e-04
101	7.660144e-04
102	7.492267e-04
103	7.327941e-04
104	7.167098e-04
105	7.009675e-04
106	6.855605e-04
107	6.704825e-04
108	6.557273e-04
109	6.412885e-04
110	6.271600e-04
111	6.133357e-04
112	5.998097e-04
113	5.865760e-04
114	5.736287e-04
115	5.609622e-04
116	5.485707e-04
117	5.364486e-04
118	5.245904e-04
119	5.129907e-04
120	5.016442e-04
121	4.905456e-04
122	4.796898e-04
123	4.690716e-04
124	4.586861e-04
125	4.485283e-04
126	4.385936e-04
127	4.288771e-04
128	4.193741e-04
129	4.100803e-04
130	4.009910e-04
131	3.921018e-04
132	3.834086e-04
133	3.749070e-04
134	3.665930e-04
135	3.584624e-04
136	3.505114e-04
137	3.427360e-04
138	3.351323e-04
139	3.276967e-04
140	3.204256e-04
141	3.133152e-04
142	3.063622e-04
143	2.995630e-04
144	2.929143e-04
145	2.864128e-04
146	2.800553e-04
147	2.738386e-04
148	2.677596e-04
149	2.618153e-04
150	2.560027e-04
151	2.503190e-04
152	2.447613e-04
153	2.393268e-04
154	2.340127e-04
155	2.288166e-04
156	2.237357e-04
157	2.187674e-04
158	2.139094e-04
159	2.091592e-04
160	2.045143e-04
161	1.999726e-04
162	1.955316e-04
163	1.911891e-04
164	1.869430e-04
165	1.827912e-04
166	1.787315e-04
167	1.747620e-04
168	1.708805e-04
169	1.670852e-04
170	1.633742e-04
171	1.597456e-04
172	1.561975e-04
173	1.527282e-04
174	1.493359e-04
175	1.460190e-04
176	1.427757e-04
177	1.396044e-04
178	1.365036e-04
179	1.334716e-04
180	1.305069e-04
181	1.276081e-04
182	1.247736e-04
183	1.220021e-04
184	1.192921e-04
185	1.166424e-04
186	1.140515e-04
187	1.115181e-04
188	1.090410e-04
189	1.066189e-04
190	1.042506e-04
191	1.019349e-04
192	9.967060e-05
193	9.745662e-05
194	9.529182e-05
195	9.317510e-05
196	9.110540e-05
197	8.908167e-05
198	8.710289e-05
199	8.516806e-05
200	8.327620e-05
201	8.142637e-05
202	7.961763e-05
203	7.784906e-05
204	7.611978e-05
205	7.442891e-05
206	7.277559e-05
207	7.115900e-05
208	6.957832e-05
209	6.803275e-05
210	6.652152e-05
211	6.504385e-05
212	6.359900e-05
213	6.218625e-05
214	6.080488e-05
215	5.945419e-05
216	5.813351e-05
217	5.684216e-05
218	5.557950e-05
219	5.434489e-05
220	5.313770e-05
221	5.195732e-05
222	5.080317e-05
223	4.967465e-05
224	4.857120e-05
225	4.749226e-05
226	4.643729e-05
227	4.540576e-05
228	4.439713e-05
229	4.341092e-05
230	4.244661e-05
231	4.150372e-05
232	4.058177e-05
233	3.968031e-05
234	3.879887e-05
235	3.793701e-05
236	3.709429e-05
237	3.627029e-05
238	3.546460e-05
239	3.467681e-05
240	3.390651e-05
241	3.315332e-05
242	3.241687e-05
243	3.169678e-05
244	3.099268e-05
245	3.030422e-05
246	2.963105e-05
247	2.897284e-05
248	2.832925e-05
