1	1.000000e+00
2	5.000000e-01
3	3.535534e-01
4	2.795085e-01
5	2.338536e-01
6	2.025231e-01
7	1.795176e-01
8	1.618150e-01
9	1.477162e-01
10	1.361876e-01
11	1.265619e-01
12	1.183878e-01
13	1.113485e-01
14	1.052144e-01
15	9.981516e-02
16	9.502120e-02
17	9.073229e-02
18	8.686956e-02
19	8.337001e-02
20	8.018270e-02
21	7.726599e-02
22	7.458542e-02
23	7.211228e-02
24	6.982242e-02
25	6.769534e-02
26	6.571358e-02
27	6.386210e-02
28	6.212794e-02
29	6.049979e-02
30	5.896780e-02
31	5.752331e-02
32	5.615868e-02
33	5.486713e-02
34	5.364264e-02
35	5.247982e-02
36	5.137385e-02
37	5.032038e-02
38	4.931547e-02
39	4.835559e-02
40	4.743750e-02
41	4.655827e-02
42	4.571519e-02
43	4.490583e-02
44	4.412793e-02
45	4.337942e-02
46	4.265839e-02
47	4.196309e-02
48	4.129191e-02
49	4.064334e-02
50	4.001601e-02
51	3.940863e-02
52	3.882002e-02
53	3.824907e-02
54	3.769476e-02
55	3.715616e-02
56	3.663237e-02
57	3.612257e-02
58	3.562602e-02
59	3.514199e-02
60	3.466983e-02
61	3.420894e-02
62	3.375872e-02
63	3.331867e-02
64	3.288827e-02
65	3.246707e-02
66	3.205464e-02
67	3.165057e-02
68	3.125450e-02
69	3.086606e-02
70	3.048494e-02
71	3.011083e-02
72	2.974345e-02
73	2.938252e-02
74	2.902780e-02
75	2.867906e-02
76	2.833608e-02
77	2.799864e-02
78	2.766657e-02
79	2.733968e-02
80	2.701779e-02
81	2.670076e-02
82	2.638843e-02
83	2.608067e-02
84	2.577733e-02
85	2.547830e-02
86	2.518346e-02
87	2.489269e-02
88	2.460590e-02
89	2.432297e-02
90	2.404382e-02
91	2.376837e-02
92	2.349651e-02
93	2.322818e-02
94	2.296330e-02
95	2.270179e-02
96	2.244358e-02
97	2.218862e-02
98	2.193683e-02
99	2.168815e-02
100	2.144254e-02
101	2.119992e-02
102	2.096025e-02
103	2.072348e-02
104	2.048956e-02
105	2.025844e-02
106	2.003007e-02
107	1.980441e-02
108	1.958143e-02
109	1.936107e-02
110	1.914329e-02
111	1.892807e-02
112	1.871536e-02
113	1.850512e-02
114	1.829732e-02
115	1.809193e-02
116	1.788892e-02
117	1.768824e-02
118	1.748987e-02
119	1.729378e-02
120	1.709993e-02
121	1.690830e-02
122	1.671886e-02
123	1.653159e-02
124	1.634644e-02
125	1.616340e-02
126	1.598244e-02
127	1.580354e-02
128	1.562666e-02
129	1.545179e-02
130	1.527890e-02
131	1.510796e-02
132	1.493895e-02
133	1.477185e-02
