1.000000e-01	10000	2.102734e-06
1.100000e-01	10000	8.259198e-07
1.200000e-01	10000	3.243796e-07
1.300000e-01	10000	1.273888e-07
1.400000e-01	10000	5.002316e-08
1.500000e-01	10000	1.964142e-08
1.600000e-01	10000	7.711463e-09
1.700000e-01	10000	3.027351e-09
1.800000e-01	10000	1.188367e-09
1.900000e-01	10000	4.664452e-10
2.000000e-01	10000	1.830681e-10
2.100000e-01	10000	7.184339e-11
2.200000e-01	10000	2.819180e-11
2.300000e-01	10000	1.106167e-11
2.400000e-01	10000	4.339936e-12
2.500000e-01	10000	1.702558e-12
2.600000e-01	10000	6.678056e-13
2.700000e-01	10000	2.620005e-13
2.800000e-01	10000	1.027872e-13
2.900000e-01	10000	4.036946e-14
3.000000e-01	10000	1.591977e-14
3.100000e-01	10000	6.354611e-15
3.200000e-01	10000	2.486816e-15
3.300000e-01	10000	1.056186e-15
3.400000e-01	9730	9.861709e-16
3.500000e-01	9452	9.861709e-16
3.600000e-01	9199	9.978429e-16
3.700000e-01	8964	9.284976e-16
3.800000e-01	8686	9.897578e-16
3.900000e-01	8470	9.997326e-16
4.000000e-01	8288	9.814726e-16
4.100000e-01	8092	9.980590e-16
4.200000e-01	7856	9.949203e-16
4.300000e-01	7684	9.742168e-16
4.400000e-01	7503	9.875682e-16
4.500000e-01	7349	9.908546e-16
4.600000e-01	7156	9.867644e-16
4.700000e-01	7045	9.819670e-16
4.800000e-01	6877	9.861162e-16
4.900000e-01	6765	9.560577e-16
5.000000e-01	10000	1.010672e-07
5.100000e-01	10000	2.621823e+163
5.200000e-01	9417	Nan
